notice_id,title,department,sub_tier,office,posted_date,response_deadline,notice_type,set_aside,naics_code,classification_code,active,description,link
9ce787b26bbd4c0c9a036750b64de9db,DA01--Veterans Legacy Memorial (VLM) Recompete,,,,2026-02-13,,Justification,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=9ce787b26bbd4c0c9a036750b64de9db,https://sam.gov/opp/9ce787b26bbd4c0c9a036750b64de9db/view
616196e4ee264cd1a8feca6c72b8e532,Common Analytic and Support System (CASS) for the NOAA National Weather Service (NWS) Tsunami Warning Centers (TWCs),,,,2026-02-13,2026-02-17T14:00:00-08:00,Combined Synopsis/Solicitation,SBA,541512,DF10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=616196e4ee264cd1a8feca6c72b8e532,https://sam.gov/opp/616196e4ee264cd1a8feca6c72b8e532/view
fed71dfe98ad4083b61525b229d2f95a,DF10--EHRM Integration Services,,,,2026-02-12,2026-02-23T06:00:00-06:00,Presolicitation,,541512,DF10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fed71dfe98ad4083b61525b229d2f95a,https://sam.gov/opp/fed71dfe98ad4083b61525b229d2f95a/view
f175b958ca3d4dc1a9bcca0e3f274368,Enterprise Data Platform (EDP) - Platform Architecture and Engineering Implementation Services,,,,2026-02-12,2026-02-19T14:00:00-05:00,Sources Sought,NONE,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f175b958ca3d4dc1a9bcca0e3f274368,https://sam.gov/opp/f175b958ca3d4dc1a9bcca0e3f274368/view
eb760baa07d840a3a1649a0549567148,DF10--EHRM Integration Services,,,,2026-02-12,2026-02-23T06:00:00-06:00,Solicitation,,541512,DF10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=eb760baa07d840a3a1649a0549567148,https://sam.gov/opp/eb760baa07d840a3a1649a0549567148/view
d9fbf4dc4cf64190881add17e49d9819,Request for Information:  Information Assurance Compliance Support Services,,,,2026-02-12,2026-02-17T10:00:00-05:00,Special Notice,NONE,541512,DJ01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=d9fbf4dc4cf64190881add17e49d9819,https://sam.gov/opp/d9fbf4dc4cf64190881add17e49d9819/view
84375b466d8b416b85e7b25982639265,Exception To Fair Opportunity - Emerging Technology & Design Acceleration Support,,,,2026-02-12,,Justification,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=84375b466d8b416b85e7b25982639265,https://sam.gov/opp/84375b466d8b416b85e7b25982639265/view
1b4987c4fccc41bcb5716ce38c13631f,OPM USA HIRE II Support Services - ADVANCE NOTICE FOR INDUSTRY DAY & DUE DILIGENCE SESSIONS,,,,2026-02-12,2026-02-27T12:00:00-05:00,Special Notice,NONE,541512,DA10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=1b4987c4fccc41bcb5716ce38c13631f,https://sam.gov/opp/1b4987c4fccc41bcb5716ce38c13631f/view
09f6905616684f72ab72f54627d93cbd,Abbott Software Licensing,,,,2026-02-12,2026-02-18T17:00:00-06:00,Special Notice,NONE,541512,7A21,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=09f6905616684f72ab72f54627d93cbd,https://sam.gov/opp/09f6905616684f72ab72f54627d93cbd/view
c698ce7a96fb47b9bf5ff5c1a1f03941,Video Encoder Support,,,,2026-02-11,2026-02-17T11:00:00-05:00,Solicitation,NONE,541512,DA10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=c698ce7a96fb47b9bf5ff5c1a1f03941,https://sam.gov/opp/c698ce7a96fb47b9bf5ff5c1a1f03941/view
fb6d66f0c63245b9acda1c926828b83b,W078--Non-Immersive Virtual Reality Walking System,,,,2026-02-10,2026-02-28T10:00:00-05:00,Solicitation,,541512,W078,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fb6d66f0c63245b9acda1c926828b83b,https://sam.gov/opp/fb6d66f0c63245b9acda1c926828b83b/view
b7a87136307944a8ad1e4b9a722ae5bd,Request for Information - Travel System,,,,2026-02-10,2026-03-11T12:00:00-04:00,Sources Sought,,541512,7H20,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=b7a87136307944a8ad1e4b9a722ae5bd,https://sam.gov/opp/b7a87136307944a8ad1e4b9a722ae5bd/view
a0c77a3fec5f4785a3b18ff39f11f2a2,W078--Non-Immersive Virtual Reality Walking System,,,,2026-02-10,2026-02-28T10:00:00-05:00,Sources Sought,,541512,W078,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=a0c77a3fec5f4785a3b18ff39f11f2a2,https://sam.gov/opp/a0c77a3fec5f4785a3b18ff39f11f2a2/view
9f1b28dab2ed4c5b9b5d5c37cd839361,Medicaid Community Engagement Requirements State Technical Assistance Support,,,,2026-02-10,,Justification,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=9f1b28dab2ed4c5b9b5d5c37cd839361,https://sam.gov/opp/9f1b28dab2ed4c5b9b5d5c37cd839361/view
f6581ccf278b4aadbc58463d234db3f7,CCTV Maintenance and Support Renewal,,,,2026-02-09,,Award Notice,SBA,541512,DA10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6581ccf278b4aadbc58463d234db3f7,https://sam.gov/opp/f6581ccf278b4aadbc58463d234db3f7/view
dc1b568a0cbd4b69aa7a57bf102e69f4,Polaris GWAC Women Owned Small Business Pool,,,,2026-02-09,2022-10-07T16:00:00-04:00,Solicitation,WOSB,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=dc1b568a0cbd4b69aa7a57bf102e69f4,https://sam.gov/opp/dc1b568a0cbd4b69aa7a57bf102e69f4/view
6c5ec98de33b4d09a83ba30c4d97a6e8,R425--Capital Asset Facility Management System,,,,2026-02-09,2026-02-26T13:00:00-07:00,Solicitation,,541512,R425,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6c5ec98de33b4d09a83ba30c4d97a6e8,https://sam.gov/opp/6c5ec98de33b4d09a83ba30c4d97a6e8/view
19ed6e046ba14b54aaa657021046ed8a,DC01--Infrastructure Operations Franchise Fund Support Services,,,,2026-02-06,2026-02-13T16:00:00-05:00,Sources Sought,,541512,DC01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=19ed6e046ba14b54aaa657021046ed8a,https://sam.gov/opp/19ed6e046ba14b54aaa657021046ed8a/view
e22a19b95687408692b6b97998cd3ebe,SATRN software and management,,,,2026-02-05,2026-02-12T15:00:00-08:00,Special Notice,NONE,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e22a19b95687408692b6b97998cd3ebe,https://sam.gov/opp/e22a19b95687408692b6b97998cd3ebe/view
8282f46a2e864a96b40ff27d16572354,"DA01--Health Services DevSecOps, NEW CONTRACT (VA-26-00011357)",,,,2026-02-05,2026-02-12T10:00:00-05:00,Sources Sought,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=8282f46a2e864a96b40ff27d16572354,https://sam.gov/opp/8282f46a2e864a96b40ff27d16572354/view
eeb951d554fa4699bc08a49cb1ce02f3,Integrated Source Management - Collection Planning,,,,2026-02-04,,Justification,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=eeb951d554fa4699bc08a49cb1ce02f3,https://sam.gov/opp/eeb951d554fa4699bc08a49cb1ce02f3/view
ca94b412dd134dbd8396639a6ababf84,Integrated Source Management - Nomination Workflow,,,,2026-02-04,,Justification,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=ca94b412dd134dbd8396639a6ababf84,https://sam.gov/opp/ca94b412dd134dbd8396639a6ababf84/view
6edacac45f1d491ab15e1d6e3b69d0e1,J&A: 50310226F0006 - IT Cabling and AV Solutions,,,,2026-02-04,,Justification,,541512,6015,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=6edacac45f1d491ab15e1d6e3b69d0e1,https://sam.gov/opp/6edacac45f1d491ab15e1d6e3b69d0e1/view
40c9559870aa4e23b5e10e65e2f7cdc8,Chief Information Officer - Solutions and Partners 4 (CIO-SP4),,,,2026-02-04,,Special Notice,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=40c9559870aa4e23b5e10e65e2f7cdc8,https://sam.gov/opp/40c9559870aa4e23b5e10e65e2f7cdc8/view
4a6726a4419446c8b5f5b5f236a33a72,DA01--Life Insurance Policy Administration System (LIPAS) Phase  III (Base) (VA-26-00007819),,,,2026-02-03,2026-02-03T16:00:00-05:00,Sources Sought,NONE,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=4a6726a4419446c8b5f5b5f236a33a72,https://sam.gov/opp/4a6726a4419446c8b5f5b5f236a33a72/view
96f9baadb76848e589aa5610c8cb6050,DE10--RFI_eCAMS Software Support (VA-25-00090041),,,,2026-02-02,2026-02-06T17:00:00-05:00,Sources Sought,,541512,DE10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=96f9baadb76848e589aa5610c8cb6050,https://sam.gov/opp/96f9baadb76848e589aa5610c8cb6050/view
5e7d04d02bd1498ca5943ef309f7432a,DA01--State Prescription Drug Monitoring Program (PDMP)  Integration Solution and Support Services - New Task Order  (VA-26-00013141),,,,2026-02-02,2026-02-03T10:00:00-05:00,Special Notice,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=5e7d04d02bd1498ca5943ef309f7432a,https://sam.gov/opp/5e7d04d02bd1498ca5943ef309f7432a/view
38853072c98243a2b6c8fa0c8f69d38f,FAA Tower Simulation System E2 - Statement of Objectives,,,,2026-02-02,2026-02-05T12:00:00-05:00,Special Notice,,541512,,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=38853072c98243a2b6c8fa0c8f69d38f,https://sam.gov/opp/38853072c98243a2b6c8fa0c8f69d38f/view
9d39da7e8bd54bffaadf4d7a804704d8,Modernization and Automation of Operational Effectiveness for NBIS,,,,2026-01-29,,Justification,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=9d39da7e8bd54bffaadf4d7a804704d8,https://sam.gov/opp/9d39da7e8bd54bffaadf4d7a804704d8/view
5d5105ccca694a2a84b4242c84d3cce1,NILE IN SERVICE SUPPORT (ISS) 6 ENGINEERING SERVICES RFI,,,,2026-01-29,2026-03-04T10:00:00-08:00,Sources Sought,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=5d5105ccca694a2a84b4242c84d3cce1,https://sam.gov/opp/5d5105ccca694a2a84b4242c84d3cce1/view
add1915dd410478e8e3ba221cfd2269e,LOCKHEED MARTIN - Synopsis,,,,2026-01-28,2026-02-04T11:40:00-05:00,Presolicitation,,541512,R425,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=add1915dd410478e8e3ba221cfd2269e,https://sam.gov/opp/add1915dd410478e8e3ba221cfd2269e/view
93c8bfcd611e49d994f4834f479f3e95,Internal Resource Management Application – Intelligence & Security (IRMA-I&S),,,,2026-01-28,,Justification,,541512,R425,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=93c8bfcd611e49d994f4834f479f3e95,https://sam.gov/opp/93c8bfcd611e49d994f4834f479f3e95/view
e557aa87674941e4bd2b3bc30132cfca,Joint Software Data Management Infrastructure and Agile Service-Delivery Models,,,,2026-01-27,2026-02-17T17:00:00-05:00,Special Notice,,541512,DH10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=e557aa87674941e4bd2b3bc30132cfca,https://sam.gov/opp/e557aa87674941e4bd2b3bc30132cfca/view
534c119bfd7142d781f944fa48bc386e,DA01--RFI for CCR&A Vendor Demonstrations (VA-26-00031811),,,,2026-01-27,,Presolicitation,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=534c119bfd7142d781f944fa48bc386e,https://sam.gov/opp/534c119bfd7142d781f944fa48bc386e/view
f8ebd72b15d7414495d74ec0960d6241,DA01--RFI for CCR&A Vendor Demonstrations (VA-26-00031811),,,,2026-01-26,2026-02-02T12:00:00-05:00,Special Notice,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f8ebd72b15d7414495d74ec0960d6241,https://sam.gov/opp/f8ebd72b15d7414495d74ec0960d6241/view
f39a0efecc76419e8d004397e67ce6e1,Information Technology (IT) Support Services for the Office of Naval Research Comptroller's Office (Code 08),,,,2026-01-26,2026-02-06T12:00:00-05:00,Sources Sought,,541512,DF01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f39a0efecc76419e8d004397e67ce6e1,https://sam.gov/opp/f39a0efecc76419e8d004397e67ce6e1/view
74cef92c649b410db3ae44f158bf25a7,Department of Homeland Security (DHS) Science and Technology (S&T) Directorate Office of the Chief Information Officer (OCIO) Service Delivery Support,,,,2026-01-23,2026-02-17T10:00:00-05:00,Special Notice,NONE,541512,DF01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=74cef92c649b410db3ae44f158bf25a7,https://sam.gov/opp/74cef92c649b410db3ae44f158bf25a7/view
a421204c281049ea9deabbdbe830f267,"DA01--Connectivity and Collaboration Services (CCS): Enterprise  Messaging, Collaboration, Authentication and Office 365  Services (EMCAO) -  New Task Order (VA-26-00011030)",,,,2026-01-22,2026-01-29T13:00:00-05:00,Solicitation,,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=a421204c281049ea9deabbdbe830f267,https://sam.gov/opp/a421204c281049ea9deabbdbe830f267/view
1adfdec8b4e64c03a059f64208029c0f,Polaris GWAC Service-Disabled Veteran-Owned Small Business Pool,,,,2026-01-22,2022-11-18T16:00:00-05:00,Solicitation,SDVOSBC,541512,DA01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=1adfdec8b4e64c03a059f64208029c0f,https://sam.gov/opp/1adfdec8b4e64c03a059f64208029c0f/view
9af5b19c4b8c414abdf64c41c6abdbaf,SMAART Medical Systems Inc PACS service and support,,,,2026-01-21,2026-02-05T12:00:00-06:00,Special Notice,NONE,541512,DE01,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=9af5b19c4b8c414abdf64c41c6abdbaf,https://sam.gov/opp/9af5b19c4b8c414abdf64c41c6abdbaf/view
15b2de4f94074479a856a4968124cbca,Human Resource Management System,,,,2026-01-21,2026-04-20T14:00:00-04:00,Solicitation,,541512,DA10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=15b2de4f94074479a856a4968124cbca,https://sam.gov/opp/15b2de4f94074479a856a4968124cbca/view
f644871772754d9fabb57c00fcd79904, Justification for Exception to Fair Opportunity,,,,2026-01-20,,Justification,,541512,DJ10,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f644871772754d9fabb57c00fcd79904,https://sam.gov/opp/f644871772754d9fabb57c00fcd79904/view
7b82e65992014dce9ec831572a255b3c,U012--New TO - Information Technology Workforce Certification  Courses (VA-26-00008624),,,,2026-01-20,2026-01-31T10:00:00-05:00,Sources Sought,SDVOSBC,541512,U012,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=7b82e65992014dce9ec831572a255b3c,https://sam.gov/opp/7b82e65992014dce9ec831572a255b3c/view
