notice_id,title,department,sub_tier,office,posted_date,response_deadline,notice_type,set_aside,naics_code,classification_code,active,description,link
fe0b8fbf50b04cbd9c9d5fe1f5333f9c,Manure Spreader,,,,2026-02-19,2026-03-04T17:00:00-07:00,Combined Synopsis/Solicitation,SBA,333111.0,3710,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fe0b8fbf50b04cbd9c9d5fe1f5333f9c,https://sam.gov/opp/fe0b8fbf50b04cbd9c9d5fe1f5333f9c/view
fe0199ed69b24609b9bb75a8e501ca9e,"15--BEAM,AIRCRAFT",,,,2026-02-19,2026-02-27,Combined Synopsis/Solicitation,,336413.0,15,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fe0199ed69b24609b9bb75a8e501ca9e,https://sam.gov/opp/fe0199ed69b24609b9bb75a8e501ca9e/view
fdd08a01a8f14c74adbae91c1f58801f,USNS GRASP FY27 Regular Overhaul and Drydocking,,,,2026-02-19,2026-03-27T12:00:00-04:00,Solicitation,SBA,336611.0,J999,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fdd08a01a8f14c74adbae91c1f58801f,https://sam.gov/opp/fdd08a01a8f14c74adbae91c1f58801f/view
fd8e0a75c9154533bb5e5d8162bf30ff,"61--LEAD,STORAGE BATTER",,,,2026-02-19,,Award Notice,,334419.0,61,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fd8e0a75c9154533bb5e5d8162bf30ff,https://sam.gov/opp/fd8e0a75c9154533bb5e5d8162bf30ff/view
fd8771d40d5149598d5b5b8fca93aba6,R--TSC PEER REVIEW - CORROSION MITIGATION 2,,,,2026-02-19,,Award Notice,,541330.0,R499,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fd8771d40d5149598d5b5b8fca93aba6,https://sam.gov/opp/fd8771d40d5149598d5b5b8fca93aba6/view
fd60ab140a01439691ac6bd1ec6d89be,"FLAP, WING LANDING",,,,2026-02-19,2026-04-06T15:00:00-04:00,Presolicitation,HZC,336413.0,1560,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fd60ab140a01439691ac6bd1ec6d89be,https://sam.gov/opp/fd60ab140a01439691ac6bd1ec6d89be/view
fcda62335e8444129eaed75cc98e5918,FCI TALLADEGA 3RD QTR 281 Kosher/Halal Presolicitation,,,,2026-02-19,2026-03-09T16:00:00-05:00,Presolicitation,SBA,311999.0,8940,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fcda62335e8444129eaed75cc98e5918,https://sam.gov/opp/fcda62335e8444129eaed75cc98e5918/view
fcd014b6ce4f46d6a3614e0aea05a694,Fire Watch/Tank Watch,,,,2026-02-19,2026-03-02T11:00:00-05:00,Solicitation,SBA,336611.0,J998,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fcd014b6ce4f46d6a3614e0aea05a694,https://sam.gov/opp/fcd014b6ce4f46d6a3614e0aea05a694/view
fccbfc8b57054dd2b02974c65748da8f,"CED 1R06 Electric Forklift; Hyster-Yale model, DE0093153, is not safe to operate and is out of order. MHE in need of removal, disposal and replacement of a 36V Battery.",,,,2026-02-19,2026-02-27T14:00:00-05:00,Sources Sought,SBA,811310.0,J039,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fccbfc8b57054dd2b02974c65748da8f,https://sam.gov/opp/fccbfc8b57054dd2b02974c65748da8f/view
fcb9ac9aa6fc46998fdf4dcc7f8b0e2b,"Z1DA--619A4-23-106 Correct the Mechanical/Fixtures & Piping for  Buildings 2, 4 & 4A (VA-26-00016382)",,,,2026-02-19,2026-03-06T14:00:00-05:00,Presolicitation,SDVOSBC,236220.0,Z1DA,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fcb9ac9aa6fc46998fdf4dcc7f8b0e2b,https://sam.gov/opp/fcb9ac9aa6fc46998fdf4dcc7f8b0e2b/view
fc4b947e422844b9a1fc0f6456bf4f5f,Bakersfield Vet Center Relocation,,,,2026-02-19,2026-03-31T17:00:00-07:00,Solicitation,NONE,531120.0,X1DB,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fc4b947e422844b9a1fc0f6456bf4f5f,https://sam.gov/opp/fc4b947e422844b9a1fc0f6456bf4f5f/view
fbfc2ccf83ce438d869359a799f6b017,Air Show VIP Tent Rental,,,,2026-02-19,2026-02-23T06:00:00-07:00,Combined Synopsis/Solicitation,SBA,532289.0,W099,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fbfc2ccf83ce438d869359a799f6b017,https://sam.gov/opp/fbfc2ccf83ce438d869359a799f6b017/view
fb46eda6e97145e69bb216f223605097,Modern Wi-fi system,,,,2026-02-19,,Presolicitation,,334220.0,5820,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fb46eda6e97145e69bb216f223605097,https://sam.gov/opp/fb46eda6e97145e69bb216f223605097/view
fb3193e1ef74413d8147cc16ace807c5,"61--BATTERY,STORAGE",,,,2026-02-19,,Award Notice,,335910.0,61,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fb3193e1ef74413d8147cc16ace807c5,https://sam.gov/opp/fb3193e1ef74413d8147cc16ace807c5/view
fb2d6df982b34d18964066a87cac328e,"29--RADIATOR,ENGINE COO",,,,2026-02-19,2026-03-02,Combined Synopsis/Solicitation,SBA,333618.0,29,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fb2d6df982b34d18964066a87cac328e,https://sam.gov/opp/fb2d6df982b34d18964066a87cac328e/view
fae6bfbcb9b144ac92d3c7b0e68beaac,"16--RESERVOIR,GREASE,AC",,,,2026-02-19,2026-02-27,Combined Synopsis/Solicitation,,336413.0,16,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fae6bfbcb9b144ac92d3c7b0e68beaac,https://sam.gov/opp/fae6bfbcb9b144ac92d3c7b0e68beaac/view
fac155e954fb4581b34788447ca1d2d9,Request for Information (RFI) - BIQ Industry Day Announcement,,,,2026-02-19,2026-01-28T17:00:00-05:00,Sources Sought,,,,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fac155e954fb4581b34788447ca1d2d9,https://sam.gov/opp/fac155e954fb4581b34788447ca1d2d9/view
faa6df1d04454149ae6ee86744c3252a,Sources Sought Market Research Times Sq Video Display,,,,2026-02-19,2026-02-27T16:00:00-05:00,Sources Sought,,236220.0,,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=faa6df1d04454149ae6ee86744c3252a,https://sam.gov/opp/faa6df1d04454149ae6ee86744c3252a/view
fa88ede9159046159fe77f327a2523b4,Spare Transformers for the Lower Snake River Plants,,,,2026-02-19,2026-03-12T17:00:00-07:00,Solicitation,,335311.0,6120,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa88ede9159046159fe77f327a2523b4,https://sam.gov/opp/fa88ede9159046159fe77f327a2523b4/view
fa7ae50a97924a10a0e4a17d2468bbf0,"SPE4A526R0148,1650013147849,SLIP RING, ROTOR, SPE, P/N:70550-28901-104",,,,2026-02-19,2026-03-06T15:00:00-05:00,Presolicitation,,336413.0,1650,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa7ae50a97924a10a0e4a17d2468bbf0,https://sam.gov/opp/fa7ae50a97924a10a0e4a17d2468bbf0/view
fa45517ea0484f7a9891e61e12666b8b,Stevedoring & Related Terminal Services (S&RTS) Ports in Malaysia,,,,2026-02-19,2026-03-11T12:00:00-05:00,Solicitation,,488320.0,V114,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa45517ea0484f7a9891e61e12666b8b,https://sam.gov/opp/fa45517ea0484f7a9891e61e12666b8b/view
fa3ac48652174a8faf91720829dac616,"81--SUPPORT,SHIPPING AN",,,,2026-02-19,2026-03-02,Combined Synopsis/Solicitation,,332439.0,81,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa3ac48652174a8faf91720829dac616,https://sam.gov/opp/fa3ac48652174a8faf91720829dac616/view
fa37e892251f481c995dbf8279f12afe,Hangar 1 Power Upgrade JBER,,,,2026-02-19,2026-02-26T12:00:00-09:00,Combined Synopsis/Solicitation,SBA,238210.0,N059,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa37e892251f481c995dbf8279f12afe,https://sam.gov/opp/fa37e892251f481c995dbf8279f12afe/view
fa259f010be04abe909eb76f110b9e5f,"Contractor Logistics Support (CLS) Follow-On, FY 27-30",,,,2026-02-19,2026-03-23T14:00:00-04:00,Solicitation,,488190.0,J015,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=fa259f010be04abe909eb76f110b9e5f,https://sam.gov/opp/fa259f010be04abe909eb76f110b9e5f/view
f9b3dbbe52f146d4b1af16dc70fbadff,FY26 Columbus Laundry and Linen,,,,2026-02-19,2026-02-25T15:00:00-05:00,Sources Sought,NONE,812320.0,S209,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f9b3dbbe52f146d4b1af16dc70fbadff,https://sam.gov/opp/f9b3dbbe52f146d4b1af16dc70fbadff/view
f97ddf2638804ba69906bc4ac659fcb3,"59--CLIP,ELECTRICAL",,,,2026-02-19,2026-03-06,Combined Synopsis/Solicitation,SBA,334413.0,59,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f97ddf2638804ba69906bc4ac659fcb3,https://sam.gov/opp/f97ddf2638804ba69906bc4ac659fcb3/view
f93f39ece2f243c6b7ccac05addf69ac,"PRESOLICITATION: Mowing Services for Proctor Lake, TX",,,,2026-02-19,2026-03-06T11:00:00-06:00,Presolicitation,SBA,561730.0,S208,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f93f39ece2f243c6b7ccac05addf69ac,https://sam.gov/opp/f93f39ece2f243c6b7ccac05addf69ac/view
f92e5bb8723d41cf82d410606e90fa37,PACS Refresh 2026 for Southeastern Power Administration,,,,2026-02-19,2026-02-27T15:00:00-05:00,Solicitation,NONE,56162.0,7J20,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f92e5bb8723d41cf82d410606e90fa37,https://sam.gov/opp/f92e5bb8723d41cf82d410606e90fa37/view
f918240ab09644e4964dfea73efabd67,"61--MOTOR,ALTERNATING C",,,,2026-02-19,,Award Notice,,335312.0,61,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f918240ab09644e4964dfea73efabd67,https://sam.gov/opp/f918240ab09644e4964dfea73efabd67/view
f90f9106a96d4c57937a5ef26eb63b7b,"53--SCREW,MACHINE",,,,2026-02-19,2026-03-06,Combined Synopsis/Solicitation,SBA,332112.0,53,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f90f9106a96d4c57937a5ef26eb63b7b,https://sam.gov/opp/f90f9106a96d4c57937a5ef26eb63b7b/view
f8f7e5fc3e66490fa3298194ea553177,"Preventative Maintenance and Repairs for Uninterrupted Power Supply, Generators, and Automatic Transfer Switches",,,,2026-02-19,2026-03-07T12:00:00-10:00,Presolicitation,WOSB,811310.0,J061,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f8f7e5fc3e66490fa3298194ea553177,https://sam.gov/opp/f8f7e5fc3e66490fa3298194ea553177/view
f8c397c8bc8347aca7df399b9a88b7ae,"53--NUT,PLAIN,CASTELLATED  HEXAGON",,,,2026-02-19,,Award Notice,,332722.0,53,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f8c397c8bc8347aca7df399b9a88b7ae,https://sam.gov/opp/f8c397c8bc8347aca7df399b9a88b7ae/view
f894aba394024c08af528952e73619b2,"53--SCREW,MACHINE",,,,2026-02-19,2026-03-06,Combined Synopsis/Solicitation,SBA,332722.0,53,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f894aba394024c08af528952e73619b2,https://sam.gov/opp/f894aba394024c08af528952e73619b2/view
f84fbc8dfca04f3faed3aa680a8e36ae,"66--METER,TIME TOTALIZI",,,,2026-02-19,2026-02-27,Combined Synopsis/Solicitation,,334519.0,66,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f84fbc8dfca04f3faed3aa680a8e36ae,https://sam.gov/opp/f84fbc8dfca04f3faed3aa680a8e36ae/view
f84431d759a445088aa84e1f7426cd90,"58--PANEL,SONAR GTC",,,,2026-02-19,2026-04-06T00:00:00-04:00,Presolicitation,,,5845,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f84431d759a445088aa84e1f7426cd90,https://sam.gov/opp/f84431d759a445088aa84e1f7426cd90/view
f825d98bd1ba4eaf957175447686018a,"30--SHAFT,DRIVER",,,,2026-02-19,2026-03-02,Combined Synopsis/Solicitation,,336320.0,30,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f825d98bd1ba4eaf957175447686018a,https://sam.gov/opp/f825d98bd1ba4eaf957175447686018a/view
f802e3008b894f98988f3eac16c22fe4,"59--CABLE ASSEMBLY,SPEC",,,,2026-02-19,2026-03-02,Combined Synopsis/Solicitation,SBA,335931.0,59,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f802e3008b894f98988f3eac16c22fe4,https://sam.gov/opp/f802e3008b894f98988f3eac16c22fe4/view
f7fd3b80c09d45769eb51d8885f01d43,Spectrum Information Systems (SIS) Helpdesk,,,,2026-02-19,2026-02-26T16:00:00-05:00,Sources Sought,SBA,541330.0,,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7fd3b80c09d45769eb51d8885f01d43,https://sam.gov/opp/f7fd3b80c09d45769eb51d8885f01d43/view
f7ed1306bd8b4dd6a17adf0a13bd24ee,R426--MARCS RADIOS (Dayton) | Follow on Base | Start: 4/1/26,,,,2026-02-19,,Justification,,561499.0,R426,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7ed1306bd8b4dd6a17adf0a13bd24ee,https://sam.gov/opp/f7ed1306bd8b4dd6a17adf0a13bd24ee/view
f7e9ef1537c74e30aac5dc43c3faa32d,"29--FILTER ELEMENT,INTA",,,,2026-02-19,2026-03-06,Combined Synopsis/Solicitation,,336390.0,29,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7e9ef1537c74e30aac5dc43c3faa32d,https://sam.gov/opp/f7e9ef1537c74e30aac5dc43c3faa32d/view
f7d9400654054adc84b351f4933c7f25,V231--Temporary Housing  Lodging  Amarillo VA Health Care System,,,,2026-02-19,2026-02-26T11:00:00-06:00,Sources Sought,,721110.0,V231,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7d9400654054adc84b351f4933c7f25,https://sam.gov/opp/f7d9400654054adc84b351f4933c7f25/view
f7d40fb252a240bb9e1bf8f338881fb1,"Armed Protective Security Officer Services - IRS Campus Austin, Texas",,,,2026-02-19,2026-02-27T17:00:00-05:00,Presolicitation,,561612.0,S206,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7d40fb252a240bb9e1bf8f338881fb1,https://sam.gov/opp/f7d40fb252a240bb9e1bf8f338881fb1/view
f7ab0f313c7043ff94ca3e246a2360fa,Human Capital Management Software Development and Sustainment,,,,2026-02-19,,Special Notice,SBA,541512.0,,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7ab0f313c7043ff94ca3e246a2360fa,https://sam.gov/opp/f7ab0f313c7043ff94ca3e246a2360fa/view
f78850e13b88436aadb6202cbe25de8f,"61--SENSOR,T2P2",,,,2026-02-19,2026-02-27,Combined Synopsis/Solicitation,,335312.0,61,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f78850e13b88436aadb6202cbe25de8f,https://sam.gov/opp/f78850e13b88436aadb6202cbe25de8f/view
f7696b32511945f1863af086f2437499,59--ANTENNA ELEMENT,,,,2026-02-19,2026-03-02,Combined Synopsis/Solicitation,SBA,334413.0,59,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f7696b32511945f1863af086f2437499,https://sam.gov/opp/f7696b32511945f1863af086f2437499/view
f73bf8acaef14504a7e55ac6b5aa0893,PIPE,,,,2026-02-19,2026-02-23T10:00:00-08:00,Solicitation,SBA,332996.0,4710,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f73bf8acaef14504a7e55ac6b5aa0893,https://sam.gov/opp/f73bf8acaef14504a7e55ac6b5aa0893/view
f732d0df57f64f59abf2e828a85ad260,687-23-101 CON Repair Exterior Features,,,,2026-02-19,2026-03-02T08:00:00-08:00,Solicitation,SDVOSBC,236220.0,Z1DA,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f732d0df57f64f59abf2e828a85ad260,https://sam.gov/opp/f732d0df57f64f59abf2e828a85ad260/view
f71019cf6f6f41e6b2bff81b51b5fe05,Multiple Award Schedule,,,,2026-02-19,2026-02-19T11:12:13-05:00,Award Notice,,541611.0,99,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f71019cf6f6f41e6b2bff81b51b5fe05,https://sam.gov/opp/f71019cf6f6f41e6b2bff81b51b5fe05/view
f705ede8c4bd4fdc9d1aabd5eddb584c,Non-Tactical Vehicle Rental ISO KMEP 26.1,,,,2026-02-19,,Award Notice,NONE,532112.0,W023,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f705ede8c4bd4fdc9d1aabd5eddb584c,https://sam.gov/opp/f705ede8c4bd4fdc9d1aabd5eddb584c/view
f6fe7cfc005c435ab0c149b12f713a85,"CLOTH, LAMINATED",,,,2026-02-19,,Award Notice,SBA,313210.0,8305,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6fe7cfc005c435ab0c149b12f713a85,https://sam.gov/opp/f6fe7cfc005c435ab0c149b12f713a85/view
f6f5c19857a94c649cde9edd5f5d1fac,"61--CONTACTOR,MAGNETIC",,,,2026-02-19,,Award Notice,,334519.0,61,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6f5c19857a94c649cde9edd5f5d1fac,https://sam.gov/opp/f6f5c19857a94c649cde9edd5f5d1fac/view
f6d723f329494bab86ba9fb23ba1db61,ROMO FURNITURE IAW SOW,,,,2026-02-19,2026-03-06T12:00:00-05:00,Combined Synopsis/Solicitation,SBA,337121.0,7195,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6d723f329494bab86ba9fb23ba1db61,https://sam.gov/opp/f6d723f329494bab86ba9fb23ba1db61/view
f69d324c63694c0aaa9769a53e39a0d9,Call 01 - Joint All Domain Persistent Adaptive Collaborative Technologies II (JADPACT II),,,,2026-02-19,2026-03-14T17:00:00-04:00,Solicitation,,541715.0,AC11,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f69d324c63694c0aaa9769a53e39a0d9,https://sam.gov/opp/f69d324c63694c0aaa9769a53e39a0d9/view
f699d58deef6487097dee8df02c5ec06,"Foreclosure Legal Services & Related Technical Support for the States of North Carolina, South Carolina, and Arkansas",,,,2026-02-19,2026-03-12T12:00:00-04:00,Combined Synopsis/Solicitation,SBA,531390.0,R418,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f699d58deef6487097dee8df02c5ec06,https://sam.gov/opp/f699d58deef6487097dee8df02c5ec06/view
f67ae1be7e734b60bc4bb91136bd8f9f,"53--BOLT,MACHINE",,,,2026-02-19,,Award Notice,,332722.0,53,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f67ae1be7e734b60bc4bb91136bd8f9f,https://sam.gov/opp/f67ae1be7e734b60bc4bb91136bd8f9f/view
f65a789457d145bebbc40169490ce2dd,Procurement of Fuel Tanks,,,,2026-02-19,2026-03-10T14:00:00-04:00,Combined Synopsis/Solicitation,NONE,336413.0,1560,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f65a789457d145bebbc40169490ce2dd,https://sam.gov/opp/f65a789457d145bebbc40169490ce2dd/view
f6542395fac84eb9b488139866ba910d,"48--VALVE,LINEAR,DIRECT",,,,2026-02-19,2026-03-02,Combined Synopsis/Solicitation,,332911.0,48,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6542395fac84eb9b488139866ba910d,https://sam.gov/opp/f6542395fac84eb9b488139866ba910d/view
f6230b09dca246e7b868cfea75b87ee9,"28--PARTS KIT,DIESEL EN",,,,2026-02-19,2026-03-02,Combined Synopsis/Solicitation,SBA,333618.0,28,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f6230b09dca246e7b868cfea75b87ee9,https://sam.gov/opp/f6230b09dca246e7b868cfea75b87ee9/view
f61bab1b3d83439fbb978c7f7e7989e2,FD2030-26-01131,,,,2026-02-19,2027-02-19T11:00:00-06:00,Special Notice,,336412.0,2840,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f61bab1b3d83439fbb978c7f7e7989e2,https://sam.gov/opp/f61bab1b3d83439fbb978c7f7e7989e2/view
f60608c8cfee4944a53e0ac75ff3514c,"53--LEAF,BUTT HINGE",,,,2026-02-19,,Award Notice,,332510.0,53,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f60608c8cfee4944a53e0ac75ff3514c,https://sam.gov/opp/f60608c8cfee4944a53e0ac75ff3514c/view
f5bc198e0e644407bd4782c98bc057a7,"Clylinder Assembly, Actuating, Linear",,,,2026-02-19,2026-03-24T23:59:00-04:00,Combined Synopsis/Solicitation,NONE,333995.0,3040,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5bc198e0e644407bd4782c98bc057a7,https://sam.gov/opp/f5bc198e0e644407bd4782c98bc057a7/view
f5ad8096e08947eaa8b77c3c47588ea3,"59--SWITCH,PRESSURE",,,,2026-02-19,2026-03-02,Combined Synopsis/Solicitation,SBA,332919.0,59,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f5ad8096e08947eaa8b77c3c47588ea3,https://sam.gov/opp/f5ad8096e08947eaa8b77c3c47588ea3/view
f58ac46cab3448e6b90e227f08df2338,Commercial Industrial Services (CIS) Scaffolding - USS JOHN P. MURTHA (LPD-26) and USS PRINCETON (CG-59),,,,2026-02-19,2026-02-19T14:00:00-08:00,Solicitation,SBA,238990.0,J999,Yes,https://api.sam.gov/prod/opportunities/v1/noticedesc?noticeid=f58ac46cab3448e6b90e227f08df2338,https://sam.gov/opp/f58ac46cab3448e6b90e227f08df2338/view
